sentence,predicted,truth
"Sad story, I don't see anything good about it. Cabela's just spent the last ten years and more recently the last five years busting their ass to build as many stores as they could to beat Bass Pro. They couldn't open stores fast enough and hired hundreds of design and construction people to do it.  Now there all out of work. And little Sydney, NB will suffer greatly as Cabela's is the only big business and employer in that town.

Hedge fund managers closing companies and putting people out of work to make a couple hundred million.  Nothing good here!",False,True
"I don't know of any woman who would have anything nice to say, or who would not hurl a few expletives at their husband's paramour or paramours. That does not mean that Hillary is anti-women. Trump on the other hand, refers to women in so many demeaning terms, including ""piece of a*s"". He cheated on his wife, had a child out of wedlock, bilked banks, contractors, taxpayers out of millions. I'm with Hillary. This country did well when the Clintons were in charge last time.",False,True
"Here's Drumpfster's thinly transparently coded, vast left wing conspiracy/Black Lives Matter, remark:

– He told this Pennsylvania crowd to get a group of friends together on Election Day, vote and then go to ""certain areas"" and ""watch"" the voters there. ""I hear too many bad stories, and we can't lose an election because of you know what I'm talking about.""

He was speaking of course to his loyal xenophobes and referring to the two wankers who play ""New Black Panther Party"" dressup, standing outside a Philadelphia polling place, every four years. The media shows up for this goofy duo like it does annually for Groundhog Day in Punxsutawney, PA.

The truth is, those lames have never changed anyone's vote. It's a 99% black precinct where The Donald is polling at zero-point-zero. But when he gets hammered, he can claim the election was ""stolen.""",False,True
"Yeah, white people won't and shouldn't feel guilty for building the civilized world. Sorry.",False,True
"As some have posted, probably scud-running under VFR. With the near- total destruction of the aircraft, we'll probably never definitively know exactly what went wrong. But the ADS-B data should show their altitude and track, and we'll know if they filed IFR or not. If they were on an IFR plan, they were way off in altitude, which usually requires at least a 2000' clearance from the highest terrain in the vicinity. If they had an emergency at altitude, they should have had time to at least issue a mayday. But from the photo and reports from the site, it looks as though they flew straight into the mountain at cruise speed.

I had enough experiences with Hageland - many of which a non-pilot would not have been aware - that I really, really tried to avoid them. That said, all the air taxis have their cowboys. I watched one taking off recently, in clear weather, yanking the plane into a 30-degree or greater bank, 100' above the ground. Engine failure and a plane full of dead souls. Stupid.",False,True
Easy solution to prevent road rage:  death penalty for those who refuse to use their blinkers.,False,True
and how many years till this beast is putting bucks into the State purse???,False,True
"Depends on what you consider self-respect.  If you don't object to being considered a piece of meat by a presidential candidate, then, yeah vote for him.  Trump admitted to Stern that he doesn't respect women - so how does that relate to your SELF-respect.  Does the C word trouble you?  It does every woman I've ever known.  How about ""fat pig?""  No problem?  What about his attraction to his daughter?  I could go on and on.

Elise has this right.  When I seat footage of overweight women who are not particularly attractive, holding a Trump sign, it blows my mind.  The only arrogance is on the part of Donald Trump.",False,True
"This article's title is contrary to the actual reality. The ban DID NOT pass, yet the headline reads 'Commercial marijuana defeated in Mat-Su'. Another skewed ADN article...WTF?",False,True
"That's the great thing about science; it doesn't need governments to validate it.

I'll start with Lord Peter Monckton, who publishes peer-reviewed papers in scientific journals debunking the science behind the current political movement.

Moving on to Al Gore's Inconvenient Truth - full of predictions that verifiably never happened.

NOAA has been caught red-handed doctoring their data, because the data they recorded didn't prove what they wanted to prove.

We're fools to ignore that, too.",False,True
lets see you go out and slap it with your purse mamma's boy.,False,True
"Unbelievable  --  even for this majority-incompetent Silly Council.

Congratulations, Michael Merideth  --  your intransigence has led to zero public acknowledgement of Cherie Kidd's reprehensible behavior.  She has learned nothing except that acting crazy works just fine for her.

I actually am grateful to the PDN for finally giving the Ethics Committee a chance to comment on this Council's utter disregard for their work.  Judge Meiner's comments are measured and restrained, but he has every right to feel far more than frustrated by this direct insult to his committee's careful work on this complaint.",False,True
"WTF?   Supreme Court, here we come.",False,True
"Put yourself in his place. You've called your armed possee to seize a federal property. You have the Wild West showdown of the century - except for your father's standoff - going on. The press is all over it. A woman brings her kids in to sing. You're showboating, grandstanding, basking in the attention. You're suddenly a folk hero, a legend in your own mind. So there you are, being chauffeured to a big hoedown and WTF!?? A roadblock?! Your homies aren't there, the press isn't there, just the LEOs, and they aren't holding baby powder. The f'n jig is up, you're not in charge, they are, and they mean business. ""I fought the law and the law won"" starts playing in your head. Your stupid friend tears off down the snowy road. Yeah, not a situation that a reasonable person would put themselves in, is it?",False,True
"If u were bein  sincere and trying to just ask a question then I apologize for how I responded and for future reference you should rephrase your question differently so there's no misunderstanding or  interpretation.
 If you are being a jack wag then the statement above doesn't apply.",False,True
"The only thing I can figure is that there must be some sort of chronic, neuro-cerebral malfunction that prevents The Donald from rational thinking and propels him to utter his nonsensically daily watch-me-shoot-myself-in-the-foot statement(s).",False,True
"That's silly and I would hope that you could see that. Just because I don't like the unconstitutional banana republic we have become does not automatically flush all logic, reason, and wisdom out the window and make me a hasty lone revolutionary.

It is not civilized to submit to authoritarian dictators of any stripe and I would hope any red blooded American felt the same. Civility is a direct result of mutual respect and can only be evident when there is mutual respect. 

Having some dick cop harass you and you play nice is not civility it is debasement (whether it happens to be the prudent and wise course of action at the time or not).",False,True
"Most of these surveys are actually quite silly and superficial.

A better survey would require respondents to detail the principles and the chained logic of their reported opinions, vs. just skimming them for emotions.

How many of these Catholic respondents could work their opinions down to a set of underpinning and stable (across circumstances) moral theological principles?

Can they provide solid descriptions of their ""opinions"" in terms of 
-the law of love?
- justice (can they give an operational definition of justice, without waving their arms?)
- intention?
- the duties for which our freedoms are given?
- the object of a moral act?
- the circumstances of the action?
- protection of the common good?
- last resort?",False,True
"OK, so Trump's campaign has now mercifully been declared deceased.  What next?

 - A few of the dingbats on this site will continue to defend him. Ignore and pity them.
 - Hillary will shift her spending over to congressional races
 - republican politicians will run from him in a full panic
 - Who knows? Maybe even Murkowski will finally remove her support for him now that it looks politically damaging.  
 - Young and what's-his-name?  Not likely.  They both dove head-first into the cesspool.  No washing that stink off now.  Flies will be buzzing around them for the rest of their short careers.
 - republicans will shift focus to 2020 (they already had).  
 - Pence is toast.  He spent too much time polishing that turd.  His credibility is gone.
 - the democrats take the senate, and pick up more seats in the house

C'mon.  Tell me you all didn't see something like this coming.",False,True
"the bs the libs live by, the mother once spoke to Justin who told her in person he would not stop until those kids were home. the justice department issued a world wide interpole warrant for the father. Iran actually respected the warrant and arrested the father and picked up the kids. then they TRIED to call Ottawa for directions on what to do next, Justin and dion refused to take any call and ignored iran 100%, iran having no other issues, released the father with the kids accordingly. this liberal trash owns this mess, and why did they ignore iran, cause it didn't figure in with the narrative they have been spewing for years that we could do nothing together under harpers policies. they clearly want to change some things then try and say it was all their policies that made it happen. Using kids for political pawns makes Justin and dion the scum of Canada.",False,True
"It's from the Washington Post, dummy.",False,True
"Right, the blowhard who's trampled on every gospel value will be there for us.

You can't make this stuff up.",False,True
"Where they put these drunks is not your concern, it's the White Man's.  And of course, more FREE STUFF (money) from the White Man will fix all!",False,True
A statesman would not grab another by the pu-sy.,False,True
"I personally could care less what Donald Trump said about anybody ten years ago. I care about the problems we are having today as a result of eight years of Obama and the Democrats have nothing of substance to attack him on so they have gone to their Plan B which is character assassination as always. You don't think that Bill Clinton has said much worse about women? Got a newsflash for you ladies this is how men oftentimes talk when there are no women present. It has nothing to do with who would make a good president or not. Hillary Clinton is a serial killer needs to be put in jail with her pedophile rapist husband. Gary, Bill Clinton is a rapist, he rapes women, he was thrown out of Oxford for raping a young girl, since then over 30 women have come forward accusing him of rape nothing Donald Trump could do would make Bill look like a choir boy you dunderhead get real",False,True
"Speaking of sexy locker room comments, has this author ever been to a La Leche League get together and hear other young females talking about their new nursing sized boobs? It's a new world moment for these female mommas.  HA-HA. VANITY SECRET.  It ain't hard to get favors or ""honey-dos"" from ""daddy"" when he sees ""mommy"" in her new bra size!  All ""mommy"" has to do is hang her bra on the shower curtain ... or casually take a slightly longer walk wearing no blouse in the master bedroom.

Ya gotta love women.  They're worth the trouble men have to listen to when women ""bitch about men's sexual locker room talk"".  ALL should please notice ... that the word ""bitch"" refers BOTH to (1) an unhappy woman and (2) complaining in a nagging manner!  Men, on the ""utter-hand"" are boars ... and BORES (or not listened to) when they express themselves!  YA GOTTA LOVE WOMEN BITCHING ABOUT MEN!!!  WOW.

Is real life as human animals ... really so one-sided ... about clumsy sexual locker room talk?  REALLY",False,True
"I find it incomprehensible that anyone would vote to make a misogynistic, crude lout like Trump President of the United States.  His actions and openly stated attitude toward women are, by far, the worst I've ever encountered by any politician, let alone a Presidential candidate.  

Yet, a significant number of Americans just can't ""let go.""  They can't acknowledge the enormity of their mistake in nominating Trump.  Each day more and more down-ballot Republican candidates are distancing themselves (many of them openly condemning Trump) from him.  I don't blame them, he becomes more toxic each day.  

Indeed, Sunday night's debate will likely be, to a great extent, Hillary reminding us of how ""creepy"" Trump is, and Trump working to convince us that Bill's just as creepy.  I suggest they replace the moderator and bring in Jerry Springer.",False,True
"enthusiastic support to make people dismiss and corrupt their personal beliefs in favor of the few

Your concept of Christianity is very, very different than mine.  Why I can live among many different types of folks and still remain true to my self and my spiritual beliefs.  I also, at times, have chosen to not participate in an activity that I found bothersome. Those folks chose to serve the community w/opening a bakery and I bet they hoped to become financially comfortable too, wouldn't you say?  If they'd not wanted to meet the laws for serving our communities in this country, the USA, then they should have perhaps just been in a 'home' business (w/o opening a shop) and baked their hearts out for those who don't threaten to 'corrupt or taint' their beliefs in any way.  

Personally?  I think Christians are pussy's that act like that but that's just personal observation; and it's mine.  I mean how else are we to share Jesus's love, compassion and hope if we just stick w/like minded?",False,True
"Probably something more like, the vast majority of males between about 14 & 45, and more than you would think beyond that. And maybe no quite so caustic. Our apologies Ladies.
 If not for his wealth and stature, at the time, the sorry attempt at humor in Trumps comments would have been received with a roll of the eyes or a shake of the head and then pretty much ignored. He would be treated as the dork of the group for his lack comedic creativity and tact but not much else. Crude and tactless, for sure. Uncommon; not so much.",False,True
If if he had been brown I am sure he would have been in a pool of his own blood after his first run-in,False,True
"""Speaking out as a priest"" to support a political candidate is always inappropriate, but when the candidate is a bigot who lacks even the minimum qualifications for public office, that rises to the level of disgrace; and my criticism is not a generalization, but very specific.  Moreover, support for Trump under the guise of pro-life concerns damages and diminishes the pro-life cause by linking it to the bigotry that has permeated the Trump campaign from its inception in the birtherism drivel several years ago.

I'm voting for Clinton.  She was not my first choice, but she was easily my second.  I understand that some good people can't vote for Clinton; but I don't understand how any good person can vote for Trump, whose campaign is built on religious bigotry, xenophobia, racism, misogyny and nativism, and who is a self-confessed sex offender.",False,True
"Personally,I think both Murkowski and Sullivan need to go away.",False,True
"This whole story makes me sick. The Clinton has to dig back to a tape of a private conversation that should never have been recorded in the furst place because they cant stand ontbeir positions on issues that really matter. This is a standard liberal candidate/liberal media tactic to divert the election to an obscure emotional issue rather than to campaign on real issues.

By the way, if everyone who has commented on this story was asked to shout out if they have NEVER in their entire lives said anything that would be deemed inappropriate by someone, the silence would be deafening!  Comment on all you hypocrites!!!",False,True
GO DAWGS!!!!!  Cocky ducks.,False,True
"""You asked how I felt? Disgusted,"" Murkowski said. She added: ""When I saw the video, I said, 'I'm done. This is over.'""....


WOW LISA, THAT'S JUST HOW I FELT WHEN YOU LOST IN THE PRIMARY AND WOULDN'T JUST GO AWAY. 

you are Alaska's version of Trump and Palin wrapped up in a faux-moderate wrapper, and have set the Republican Party back 20 years in Alaska with your refusal to listen to the voters. the ""Bridge To Nowhere"" was only a priority for you ***because your family owns land on the other side of where the bridge was being built***. your hypocrisy is only exceeded by your self-serving nature. follow Palins lead and just. go. away. already.


#SORELOSER",False,True
"How is this ""manufactured?"" He doesn't deny saying it.
What's manufactured is the establishment GOP outrage. They knew who he was, but they have been embracing backward rubes for so long, now, that the rubes have taken over.
Embrace him! Be proud of what he represents: Racism, women-as-property, and tax cuts for the rich!
Don't worry, Blues. Trump will be whipped by Clinton, but there will be more elections, and there's no shortage of angry old white blow-hards for candidates.",False,True
"Hilarious reading all of these comments from people who have never paid a tax to support our state government for their entire lives (unless you go back to 1980)!  These same people complain about the free thousand bucks we all received last week (thanks to oil) not being enough! ""Give me a thousand more bucks because I deserve it!""  What are we, a welfare state?  Socialists? ""No, we are an owner state.""  Whatever. 

Plain and simple, if you tax more of something, you will get less of it. Want less oil and fewer jobs? Tax oil more and see the results. We are already struggling because Alaska is such an expensive place to do business given our climate, lack of infrastructure, ENGOs, etc. Moriarty hits the nail on the head and reasonable people will appreciate her column. 

Meanwhile, these same people that complain about their money for nothing want to tax everyone but themselves in order to maintain our state services.  You can't fix stupid.",False,True
"It is important to shoot the messenger.  That way our ignorance can continue.  Refute her facts if you can.  I know it is hard for many of these commenters to get off their righteous indignation high horses but try anyways, you might learn something.  Or you can keep shooting the messenger and make more inane comments.",False,True
"You are horribly misinformed , or a liar. The PFD is the rightful share due the Alaskan Resident. Landowners in Alaska do not have sub surface mineral rights to the land they own. They are held in trust by the state. That means every Resident owns an equal share of the oil. The Dividend is just that. It is the SHARE of the interest generated by the Permanent Fund in is not an entitlement, nor welfare. Instead of repeating lies , do some research. The OIL belongs to ALL Residents of the state , and the PFD is the Rightful share that belongs to each and every Resident. That money does NOT belong to the state, it belongs to the state Residents. Much like SS it is an interest bearing savings account FOR the Residents of the state, and was intentionally set up so the state government could not steal, or totally squander profits from the oil, like they have done with the lions share of it. You are either a fool, or intentionally promoting falsehoods.",False,True
"OK, the first debate caught tRump snorting throughout the debate and he blamed it on the mic.  Second debate same exact sound pickup but even worse; more snorting.  Cocaine baby, cocaine or nasal steroids.  tRump couldn't walk away with anything but a big p-----y sitting on his shoulders.  I couldn't get pass that image.  tRump got nothing new in this debate other than to talk over the moderators and Hillary.  I've figured it out long before the first debate. tRump believes as long as he keeps talking BS he's winning.  Fricking, fricking flipping moron.",False,True
"""I'm living just fine but I want don't want to just ""live within my means"".""

You either live within your means, or you live like the politicians who've put Alaska into a fiscal crises, and yes I have come out with a position. My position is a state employee who whines about living paycheck to paycheck needs help learning how to balance a budget and live within their means, and you would already know that if you had any reading comprehension skills at all because I must have said it a half dozen times now. Please, GB, try and keep up.

My ""Mommy and Daddy"" died in a plane crash when I was five years old so I don't know where you're trying to go with that. I didn't have much growing up, and everything I have now I've worked very hard for. 

Regardless, once again, GB, you're off topic, and losers that hide behind aliases do not have the right to talk about my balls. Plus you're really starting to creep me out with your fixation on my testicles.",False,True
"If nothing else the hypocrisy of Hillary was brought front and center last night.  It truly is amazing that this woman is being considered for President, even more amazing than the Trumpster being considered.  Never has the 'lesser of two evils' applied more than in this election.  Never before in the campaigning for President has the Republican candidate lower themselves to the sewer than is common for the Democratic party.  Fight fire with fire, facts and truth mixed with half fact and half truth with some outright lies tossed into the mix.  Hilliary's  lies put the country and risk and has led to dead Americans.  The Trumpser's lies have elevated his ego and bank accounts.  Hillary's ideology is dangerous and has failed.  The Trumpster's stubbornness just might actually get something done.",False,True
"There are no private conversations for somebody running for president. Mitt Romney was accountable for his ""47 percent"" comment and Hillary Clinton is accountable for what she said. Nobody gets to decide what the public has a right to care about but them.

Personally, here's what I think she should have said last night: ""Anybody in a position of leadership in government is going to have both public and private positions. It is inevitable. Responsible leadership means having the ability to discern between personal opinions and public responsibilities in order to arrive at responsible decisions. Any politician who'd tell you otherwise is either a liar or a fool.""",False,True
"Reading those supermarket trash periodicals doesn't count as reliable source material.  You simply repeat rumor, innuendo and conspiracy theory.  You can change.....there is still time!",False,True
"Did you ever Listen to LBJ's comments. That was one foul,nasty old man. Check out what ""Mr.Great Society"" said regarding blacks when he backed the 1964 Civil Rights act.  Incidently, that passed only because of republican backing.",False,True
"Roland's was middling, your's is a much better.",False,True
"Humiliating his victims is something I could indict her for.  Her circumstances were the same as many other women's.  Nothing that could make it ok for her victim shaming of her husband's women.  I think both candidates are wrong for the job, but Hillary is worse.",False,True
"Seriously lol!! I can't stop laughing, you can't make this stuff up. Where is Triumph the insulting dog when we need him?",False,True
"no. What I'm telling you is ... I want my check. I told the state how to fix the budget for free. What? do you think I'm going to keep bailing out these people for nothing. That is $100 million in savings up front; which includes my cut. I was in a meeting with the city when they first started discussing the new plant and told them then the cost... I'm very creditable .. just like I said in April, oil will be $55 per barrel by the end of the summer..damn close! I do my homework before I open my mouth.",False,True
"Politically correct thinking, talking, acting.  America is the land of puppets living to the dictates of the herd.",False,True
"Goodness, you're shameless...

Lisa is in full support of Grassley's obstructionism.

“Today the President exercised his constitutional authority to nominate an individual to fill the vacancy on the Supreme Court left by the passing of Justice Antonin Scalia. However, given the timing of this vacancy, in the middle of a Presidential election and in an increasingly toxic political environment, I had urged the President to refrain from naming a nominee...""

https://www.murkowski.senate.gov/press/release/murkowski-statement-on-us-supreme-court-nominee",False,True
I think it's men who've become sensitive. I was raised to punch a guy in the mouth for disrespecting me. These women exercised restraint. I think they should be applauded. Men don't realize how easy they have it these days. It is the men who've become feminized. :),False,True
the civil comment thing is ridiculous for everyone. i learn toward the left and my comments are not put up as well- just like the other guy on here although he leans pretty far right.,False,True
"Mary55, what you and so many others on this board fail to realize is that this is not just about the words spoken by the man. What he said reflects an imbalance of power by which (some) males feel entitled to treat women like pretty playthings. This was an assertion of control over her appearance. It's the same reason that Trump's use of the word ""pussy"" is outrageous not because of the profanity but because he diminished and demeaned all women when he said it. With all due respect, you are flat out wrong: it does NOT go both ways.",False,True
"I’m surprised ADN even prints such baloney.  If I want to read this made up c rap, I pick up copies of “National Enquirer” or “Star” magazine at my grocery check stand.",False,True
It's always reaffirming to note the intrinsic genocidal tendency and mindset of modern conservatives.,False,True
"Only $10,000 bail for someone with multiple previous convictions and history of sexual abuse of a minor??",False,True
"The best one yet.  As a former Alaskan of 25 years I carry a deep affection for the Great Land.  Now a resident of North Idaho, imagine my surprise when I ran into a film crew on Lake Pend O'Reille filming for History channels, ""Missing in Alaska"".  I was told that this was now Lake Illiamna and they would be filming on a public landing and could I stay out of the camera view.  Evidently there is not much HISTORY (or ethics) to the History channel or someone at History needs to check their GPS location before setting up the film crew.  Reality my ass.",False,True
Obvious oversight of a liberal packed voting system....  Liberal hacks are everywhere doing the bidding of the socialist dogs.,False,True
"Don't go away mad Wes, just go away.",False,True
Chicken feed compared to the Building materials Ekwok Village Council President Luki Akelkok sr. & (son-in-law -Bristol bay native association employee )Richard King stole and built cabins on the Mulchatna River. Shameless thieves,False,True
"Oh Christine,

I'm a Catholic too. I was always taught by the nuns, that you should lie. So why did you write this?

""Yes, we all know there are far too many Catholics on the Supreme Court. They're going to overturn Roe v. Wade. Just give them another 43 years and you know they'll finally do it, one of these days. Those sneaky papists, they lull you into a sense of security and then, wham!, back to the coat hanger.""

Who said that, except you?

You're ""an amazing bastardization of the faith.""

You must think we're all stupid, and you can easily manipulate us.",False,True
"Trump is saying that if he were in charge of the law of the country she would be in jail.   If his purpose was justice through the court he would not claim to know the punishment.

He spat the phrase for his fans and got his cheers, his antipathy left no doubt about his intent.   Implied threats have happened before in American politics, it doesn't make Trump special, just tawdry.

It's only an opinion Nate.  Peace.",False,True
"Yes, it is a very cavalier attitude, and unfortunately for many bikers it results in their injury or death. Bikers are never going to win the battle with cars, so they need to be smart and quit trying. Arrogance will get them hurt or killed!",False,True
I'll believe you were an actual democrat when hell freezes over. Normally your column remind me of Ann Coulter.,False,True
"I’m embarrassed for America, especially the two party D-R system & particularly democrats. They have been totally played for village peasants void of personal value to their Masters.

In consideration the treasure trove of mounting evidence released by Wiki Leaks & others these past weeks, in particular the past few days. I admit I’m shocked by the revelations of how grossly party-line democrats have been used and publicly humiliated. 

More accurately  ""Catfished""  by Hillary Clinton, her Campaign Team and Insider Democrat Party Leaders.  It defies reasonable human logic to justify why or how anyone would allow themselves to be so despairingly humiliated over & over by Clintons actions and words.

NO THANK YOU! There's nothing American or noble in voting for a proven liar & thief. I will keep my dignity and integrity rather then be 'Catfished"" as a village idiot voting for Clinton with her life long dark resume of deceit. Americans taking the HIGH road would never vote for HRC.",False,True
"Paulie,

One million dollars is chump change compared to what you patron and mentor,  Bill Veco Allen, spent on bribing Republican legislators, and on underage prostitutes.",False,True
"I think your the only one I have seen that said Hillary is a ""meth head"".  I am thinking it more likely she popped a couple Adderall.  That goofy smirk she had painted on her mug had ""I'm high as a kite"" written all over it.",False,True
"Thank you, Dunthorpe.  Shortly after I began posting under my own name on Civil Comments, I informed the forum that I formerly posted as jjp58, and before that, as Local Guy.  However, I have never posted as ""Krugman"", although, as jjp58, for a few months I used Dr. Paul Krugman's NYTimes portrait as my avatar, because I admire his economic and social policies. As for being a ""scourge"", I am tolerant of the opinions of others when they are rationally justified; but when opinions are based on obvious lies, I point those lies out.  It's an endless job, considering the number of fools this forum hosts.  As with most forums, commenting on forums seems to be a release for the terminally benighted.",False,True
Typical Jenkins bull excrement.  Like many Republicans he wants to suppress the vote so that his little minority of right wing oil company hacks can continue to steal our resources and keep Alaskans poor and submissive.,False,True
The Japs were a horrible people who actually loved torturing prisoners.  Just ask the GIs and especially the Koreans.  This isn't PC but it is the TRTH!,False,True
"Why don't you confront me with your asinine accusations, directly to my face?  My real name is at the top of my posts, my name is in the phone book.  If you're going to slime me, why don't you get together with motley and Latinos for Trump, and I'll meet you at any public accommodation to talk our differences over?  Real names, of course.  How about it, dogs?

But, I suspect that you and Latinos prefer to hide behind anonymity when you sling your slime.",False,True
"Would you care to supply ONE concrete example of ""voter fraud"" in the Democrat's base? Not your opinion, but evidence. That or shut up.",False,True
This isn’t PC either but it’s the truth:  I’m half nigger!,False,True
"It's pretty much been tit for tat, and more balanced in some ways that democrats want to admit.    Before, both parties basically had a truce that says their corresponding dirty laundry doesn't get exposed unless the media pulls out something.   

Trump changed that, although it certainly shouldn't have surprised him that his nasty, corrupt past would come back to haunt him as well.    It's the same hubris that brought down Achilles.

So maybe something good does come out of this pathetic election cycle.    Good manners are replaced by blind accusations, some of which is at least close enough to true as to raise questions in the public mind.",False,True
"""Mr. Clinton's serial adultry, while, IMO, tacky and immoral, involved consensual sexual activity. ""

Juanita  Broaddrick says Bill raped her..... nothing consensual about that.

I'm sure you have heard of the hacker group anonymous, supposedly they are set to release a video of Bill Clinton raping a 13-year old girl through an organization called the 'clothing shop network', which organized and financially established Epstein to establish a private financial firm. This allowed Epstein to maneuver through the ranks of American and British elite, set trips to his 'orgy' island so these political elites could satisfy their most deviant sexual fantasies while being secretly recorded, Bill Clinton traveled to this island over 26 times.",False,True
"Some of us did not give Bill Clinton a pass.  Some of us were simply stunned with the hypocrisy of Gingrich, he of the serial wives and adulteries, leading the charge to impeach Bill Clinton. We are twenty some years down the road and nothing has changed.  However, there is one big difference between the Clinton allegations and the Trump allegations.  Clinton's were consensual activities, Trump's are predatory.",False,True
Cynic.,False,True
Eyelid tattoos? Gross.,False,True
"Yeah, still on it.  Recommend a book just released by a friend, Peter Marra, Director of the Migratory Bird Center at the Smithsonian Institute.  Called ""Cat Wars--The Devastating Consequences of a Cuddly Killer"".  There were two copies at Barnes & Noble that I've put on reserve for friends.  Well worth getting.  It should be illegal to let cats roam unrestrained.  Technically, it is.  It's a violation of the Migratory Bird Protection Treaty established between the US, Mexico and Canada in 1913.  Not only Federal law, it's international law.  It just isn't enforced when it comes to cats.

And don't forget the same parasite that's killing monk seals in Hawaii also kills 325 people in the country each year.  I've had more than one cat-nutter argue that 325 people isn't too many!  They'd think ONE death from toxoplasmosis was too many if it was them, or someone they cared about.  'Pet' lives are NOT more valuable than human lives.  Idiots...",False,True
Kristine.....you just lost all credibility when you told us to watch Fox News to view both sides of an issue.  I guess if you begin with the idea of all Democrats are evil and all GOP'ers are good you may have a point.  Otherwise the idea that Fox News is going to present more than the GOP side of an issue is laughable.,False,True
"""Based on polling"". I have more confidence in a stripper pole.........it carries more weight. People who don't want an Obama 3rd term will vote for someone other than the woman who couldn't recall 36 times during an FBI investigation. She is a snake.",False,True
"Here we have Sean Michael Winters calling the 40% of Americans who support the issues Trump supports ""nasty,"" ""dangerous,"" ""vulgar,"" ""misogynistic.""    That's fine, though like the inflammatory language of the pro life movement, Michael's rhetoric will ultimately and assuredly contribute to continued violence against the 40%.  

Be that as it may, Winters says that Trump has run the worst campaign ever?   Worst, based on what?  Here is a candidate that had the entire media ferociously against him in a magnitude never seen before, and even his own party against him, and he is still tied or even ahead in some national polls.  Like Trump or not, no candidate in history has ever had so much thrown at him and yet has gone so far.   I call that evidence of a very successful campaign, but then I don't judge candidates based on my personal feelings.

As for democracy being undermined, Trump's popularity is the evidence of democracy in action.   The sky isn't falling, mmw.",False,True
Death to the Daesh!,False,True
"At a time when the other Republican candidates could get on the news interview shows only if they appeared in person or by satellite (if they could get on at all), Trump was routinely allowed to ""phone it in.""  The media outlets were according him special privileges because he was an entertainer whose reckless and incoherent rants were good for ratings -- not because he was a serious thinker with serious ideas.  Obviously, he has never  been that, and will never be that. If the media had done their jobs during the primary; if the Republican party had done its job; if the other candidates had done their jobs -- this filthy, racist, fascist, know-nothing blowhard would not be the nominee.  You'd think he'd show them a little gratitude.",False,True
"im telling you..there all doing it...a write off from first day in office to the final hour in office,100 % deductable and innapropiate dealings like this,conflict of interest,oh yeah..seems dark dealings,out of the public eye.entitlements galore not to mention the huge ass pension,follow the money,beware of the double speak and the hilary two step...aka.the fairbanks okee doke.....opinion of one ..adn is now engaging in censorship it seems with these new edit controls..not to mention comment weeding on a regular.............",False,True
"After last night's admission that he may not accept the results of the election, it seems rather obvious that Trump planned on losing all along - that his bid to run for the highest office in the land was nothing more than a reality-show ruse to launch Trump TV Network after the election with his new, built-in base of alt-right Breitbart readers to add fuel to the fire. He'll even keep Steve Bannon on to run the show, merely stamping the Trump name onto the new venture like he does all those buildings in New York in which he has no real financial interest at all. As with everything else about Donald Trump, it's all for show. There's no there there. He's become nothing more than a tacky franchise.

I have to wonder how his loyal band of followers must feel knowing that they've been played for fools and idiots. If they haven't yet figured it out they're more foolish than I realized - and that's saying something!",False,True
"What does it say about the Republican party that it has nominated a creature for president who exhibits many signs of being mentally ill?  If he was standing in a street corner, wearing rags and shouting at traffic, most people would know what the problem was. But dress him up, put him in a $10,000 suit wearing the fur of some strange animal on his head, and despite all the bizarre remarks, his endless repetition, the ritualized hand gestures, the distorted facial expressions, the grunts, the prodigious narcissism, and that passes for sanity amongst the field of 17 mostly pathetic aspirants to the presidency.",False,True
"Gore won the popular vote. It came down to Florida and Gore was in the process of conceding when the closeness of the Florida vote triggered an AUTOMATIC recount. That recount, with its problems, made a court review necessary, not optional.
Try being coherent: we're talking about Trump screaming, before a ballot is cast, that the election is rigged, that he cannot commit to conceding after the ballots are counted. Context is all. You probably don't even know that Pence has said he would abide by the voter's will. Or that many, many Republicans already are condemning Trump's words.
I suppose you're fine with Trump sniggering on Howard Sterns's show as the great lecher described Trump's daughter as a hot ""piece of ass."" What father wouldn't punch that guy in the face? Trump is a very sick man. At this juncture, to support him is the act of a morally confused person.",False,True
"Wow dude really? You've never gone to the doctor only to have a horde of ""conservatives"" spit curses at you?  How lucky for you! Hey why don't you volunteer to do clinic escorting and you can see how your charming ""conservatives"" really behave. 

It's pretty funny to have Trump, the king of bad behavior, at the top of your party and then make the claim that conservatives are respectful people. I mean, it's comical, man.",False,True
Bristol would just punch her abuser in the jugular.,False,True
"Yeah, what does it matter if one or two healthy babies are killed?",False,True
"You're a revisionist moron, The suit was Bush v Gore not Gore v Bush, It was Bushs' people who took it to the Supremes it a last ditch appeal to usurp the vote of the people and look how those 8 years worked out for us, Recession verging on Depression, the worst Terrorist attack on US soil ever, and a war we cannot even get out of today  :  (",False,True
"emotional support animal?  what's wrong with the word ""pet?""  

horseshit.",False,True
"Only a meathead would read Wallace's comments that way. 

You're conflating two different points,  the peaceful transfer of power, and the candidates accepting the will of the voters.  Anyone (except you)  could figure that out.",False,True
"Oh, you will know the false Christians. They will not upset you. You seem agitated with me.",False,True
