sentence,predicted,truth
"I would have to say that if you believe that this is o.k then you got one thing right..you are a confused Christian and God is not the author of confusion. This country was born based upon God, Glory and Guts. Not satan, luciferian impulses and shame. ALL true Christians should stand against and rebuke this. To say it is o.k to pray to an evil entity is to deny Jesus Christ and everything he stood for. Shame on you! Religion has absolutely everything to do with ALL politically held offices. When our forefathers separated politics and Religion it wasn't so that the Church(which is the people) couldn't govern the government, it was so that the government couldn't govern the Church (people). Hence the 501c3 tax status. It is exactly why this kind of crap is happening. Pastors can't and won't stand up for fear of losing their precious tax exemption. Where God is there is Liberty. This county is bringing a horrible curse upon it's people. Don't be surprised at the judgement that this brings",False,True
"Walker also needs to quit his unaffordable and costly ‘I’m not running for re-election’ travels, as he goes here and yon, along with his staff, to shore up his re-election base.

Hire Freeze - Another Walker lie.

Travel freeze - Another Walker lie.

I will rein in those high salaries - Another Walker lie.

I have no plans to run for re-election - Another Walker lie.

I will not use the Permanent Fund to build the gasline - Another Walker lie.

For Pete’s sake - Even Pinocchio lied less frequently than my friend Bill Walker.",False,True
"Why? Because they have the same morals as the fornicator and his enabler. Neither of your Republican  examples were POTUS.  WE could always go down the John Edwards,  Anthony Weiner,  the Kennedy's etc. road. Try to stay focused and moral.",False,True
Just a critic of evil? I denounce it. Hillary Clinton should never be allowed anywhere near the White House again. She and the fornicator husband soiled it once.....that was one time too many.,False,True
Hannity with boobs...,False,True
"Publish the apartments that are renting to these kids so we can separate blood sucking slumlords from civilized landlords.  Then apply city regulations where appropriate.  On so many levels this is disgusting, irresponsible, unethical and an immoral abuse by property owners ...but somehow probably ""legal.""  Great local example of how magnificent america is.... definitely not how I was raised to give everyone an honest shake and treat folks with respect!",False,True
"Go away.  You're no help.  Same old pile of dung heap we keep hearing about from wrong-wingers that got us into this mess in the first place.  Got news for you Bubo, state workers aren't the problem.  Take a close look at the Legislature's $70 million budget and tell me there's nowhere to cut.",False,True
"He did criticize it, he asked if she knew what it was and told her not to be a sheep.  That's him questioning her intelligence, Janette stated her opinion, he attempted to minimize it and you're attempting to justify it.  What difference does it make how old I am, whether I'm 14 or 40, what he said doesn't jive.  Are you, who admits to not being able to spell, trying to correct me?  Is that because your argument footing is baseless and you're grasping at straws?  Don't be angry that I called him out and then called you out and didn't back down when you attempted to troll me.  Don't like what I say?  Fuck off and don't read it.",False,True
That would excite you...,False,True
"It's not that people at that time moved 'up', they just moved out. Specifically to the west where land stolen from the natives was cheap and there was plenty of untouched natural resources just lying around for the taking once all those pesky 'savages' were murdered.",False,True
"Not necessary. If you know bluegrass, then you know. To humor you a little: Down by the Ohio, Willie kills Polly--in fact, Willie kills Polly in so many songs that there's a bumpersticker that says, ""Polly, don't go down to the river with Willie."" Little Sadie, ""Went out last night, to take a little round, I met Little Sadie and I shot her down."" Just look at the roster for the fair and count the bluegrass bands. I have friends in all of them.",False,True
"Boy, Trump really has you 'stupified'. Hilary's far from perfect, but at least has the experience. NO bankruptcies, NO people she's left without a job in the aftermath of her incompetency. Stop already. You're just embarrassing yourself.",False,True
"I have great, great confidence that American voters are going to be all too happy to flip the bird at tRump and his train load of bigots and racists.  Believe it or not, I don't think the people that support tRump are the blue blood Republican Party.",False,True
"You likey to drinkie Dana Wood Morris
http://www.courtrecords.alaska.gov/eservices/?x=PHoKBoKYxT3N9YjKq6BkJbIlAg1m8YghAYqJkwyW-esv-lQ-obPEuULvVpHqcpLmZe4fGNCa3a-aemX8CI71Mw

The difference is this IS you and the other isn't me. See the difference? Have another drink and figure it out. :)  Does the hubby pound them down like you?

Damn, how many you got?  lol   A gold mine here!

http://www.courtrecords.alaska.gov/eservices/?x=PHoKBoKYxT3N9YjKq6BkJbIlAg1m8YghAYqJkwyW-esv-lQ-obPEucmxXJmMNyGnhWn1l7JhfNKrzV0GheMvew",False,True
Soooo.....your music sucked....More than one person complained.....You were ejected and asked to leave. So it just becomes racism ? What a news story. Move along nothing to see hear.....,False,True
Tolerant? What about a certain person on here who goes bawling to adn staff if you dont agree with her and wants you banned? How tolerant is that?  I call it mental illness,False,True
"Since when is being neato something to get all hissy about?  You must not enjoy being a neato gun owner, I guess.  Maybe you should change your ways instead of being angry and all-cappie/yelly.",False,True
"I can't wait to see the debate, if Dump has the gonads to even show up. If he has an ounce of brains, he won't show, but then again, he doesn't have an ounce of brains. Grab the popcorn, it's going to be a comedy show like we've never seen, Dump trying to match Clinton. Like her or not, she's got more intellegence in her little finger than he has in his entire existence. It's going to be hysterical to watch.",False,True
"Than why is tRump hitting the TV circuits whining and priming the ""it's rigged,"" battle cry pump?  Is there an ethnic or special interest group that he hasn't offended?  tRump's lost count.  Hahahaha!",False,True
"As bad as this story is, and it is bad, I find something very interesting.

ADN has buried it, and I truly wonder why that is?

Actually, to be truthful, I know EXACTLY why that is.

The fact that the officer that shot the young man, and the young man himself belonged to the same demographic, and not only that, they knew each other.

So, ADN, obviously black lives do not matter UNLESS said lives are taken by a white individual, especially a Law Enforcement Officer of said race.

Why is this not upon your own front page within HUGE letters, as, as slaves of the Washington Post you seem, nay, actually do so often?

This young man was shot and killed by a police officer, and has sparked many a riot and destruction within the community.

Why is the story buried, ADN?

Have you no dignity?

Have you no independence?

Have you no respect?

Apparently not, because you, ADN, and so many of your own compatriots within the Liberal\Marxist ideology care only about one thing.

Votes.

Bastards.",False,True
I loved Alex I played with him when we where kids he was my best friend  he slwsyz reminded me of the young innocent boy I use to play with n ride bikes with I miss him his mom is a wonderful women n I hope she can find peace rip I love u Alex be happy where u r I miss u n I'm just glad u r free from ur addiction I wish there could have been another way its so safe what the crap does to people so young plx stop the crsp there is no reason to takey a life especially someone so young he never even got to live no college no chance to have a family of his own i miss him n I want to cry every time I think about him rip in peace my loving best friend alex be safe up there.,False,True
"Pimps, pedophiles, and Isis fighters all appreciate abortion services because it helps them hide their tracks and keeps their victims usable.  There is accounts of them driving their victims to abortion clinics and forcing them to have an abortion.",False,True
"He's still a dirt bag. Stolen car, prior arrests, etc. I'm not  optimistic for Ms Hart. It often doesn't turn out well when people stop contacting family all of a sudden.",False,True
"The old argument that there was never a Palestine

How come they had coins? http://www.ebay.com/gds/Palestine-Coins-of-1927-46-A-guide-for-eBay-collectors-/10000000000770353/g.html

How come they had borders? How come they had a flag? How come they had a people? How come the UN voted that they should keep their land? How come the US invaded Iraq for doing what Israel is doing to Palestine? Palestinians today has terrorists because that is what Israel wants. Every time one Palestinian terrorist kills two Israeli's with a knife Israel can respond by taking more land and killing hundreds. It is the smartest long term war plan ever and most of the west is just to stupid to realize it",False,True
"Greg DuBois--amen.  And the other side of that is carelessness--inevitably quite a lot by young drivers, bicyclists, pedestrians--that invites me to ruin the rest of my life by hitting them.  Legal non-responsibility would mean little if I killed someone.",False,True
"I agree with you. I have seen & known some of the people that hang around Bean's & the Brother Francis shelter. You are wrong though about drunks that don't want to work. Many of them can't work. The greater majority of them are incapable of working due to wet brain syndrome. http://en.wikipedia.org/wiki/Wernicke-Korsakoff_syndrome.  

My experience with looking for a job myself has been the age factor. I have applied for many jobs & I know that I am competing against younger people. I have a reasonable work history altho my disability has hindered it in recent years. Not everyone's story fits in a compact little box. I don't know what I said that angered Richard.

A woman commented one day that she couldn't believe that people wasted their time commenting. It is a waste of time & I waste too much time doing it so I'm going to stop for awhile if not forever. My time would be better spent volunteering than sitting on my fat ass at my computer. Most people don't have a clue anyway.",False,True
We are dealing with a simpleton here Feeshon. Waveyboy will do anything he can to blame a Republican for all of the World's problems.,False,True
"So what ""b.s. jargon"" do you see there? I was pretty clear, don't think I used any terms that should be beyond the average person's understanding. In light of the overwhelming evidence that our irresponsible use of fossil fuels is altering our climate, please, tell me what you don't understand or thought was b.s. Do you expect me to sit you down and read the reports to you? Maybe you would like me to teach you the science behind them. Perhaps you would like me to pick apart the counter arguments? It's really not hard to do, but does seem rather thick-headed and entitled. I do believe one has a personal responsibility to have at least a basic understanding of the world around them. If you choose to be willfully blind and ignorant, that is your business, but if all you have is unsupportable propaganda and poorly-understood garbage science to support your claims, you just look like a buffoon, one who is helping move our country farther and farther behind the rest of the world.",False,True
"Your not stating what you actually pay on property tax, I don't need to know the value of your home simply asking what you pay. Property tax fluctuates for all sorts of reasons. I love your accusation but if I lived with that bunch of ""jerks"" (paranoia an issue for you?) I doubt I'd be asking said questions. Actually nothing you stated makes any logical sense at all. Who is ""Eric"" and how could a squatter charge rent? How did they steal a residence?",False,True
"Boy, Dowd hit it on the head.

Hillary Clinton is everything Republicans claim to love! She'll put Wall Street before average Americans, she served on the board of 'Murica's favorite store Walmart for SIX YEARS, and she can bomb brown people in foreign lands with the best of 'em. Bought into the whole Iraq war thing hook-line-and-sinker! Supported ol' Dubya 100 percent in the face of available evidence showing Saddam had no links to 9/11. What's not to like??

Her time at Walmart came during some of their best union busting and keeping down the Poors. She hangs with Kissinger, for God's sake! That guy knew how to kill commies like nobody's business!

Yet Republicans hate her. Is it the whole vagina thing?? I don't know. It's a world gone mad...",False,True
"Baiting bears is usually allowed in areas where the understory is so thick that you would walk right past a bear and not see it.  Proper hunting?  How about using bait for halibut?  Still a bait station.

Spears or arrows are archaic for hunting, yes.   Both require more real 'hunting' skill than a firearm.  The Hunter has to be closer, more opportunity for the prey to smell or see the hunter.  Other than snares or deadfalls, clubs or spears are some of the basic, traditional hunter tools.  A whole lot more sporting than sitting 200 to 400 yards away and shooting a firearm.

The Bambi lovers are going to hate anything to do with hunting or killing wild animals.  Who cares, I don't but remember, very few people would have even known about this spear guy if he had not been so stupid and posted on the 'unsocial', social media!

I do wonder just how many of the anti hunters approve of abortion though?",False,True
My opinion stands. I was asking about the steppenwolf show being open when I asked to be corrected. When they allow a group who makes drug infested garbage at the fair edited or not they ask for it.,False,True
den Y id is Ann dat so many ni&&a's don giv a fuk bout grama biotch! or put it simply why do so many black people not speak well?,False,True
"You say you're not an expert, yet each comment reads as if you have all the answers for all things addiction. Then you mention your dead family member as the justification for this expertise. Sadly, many many people in our state have lost friends and family to drugs. But you don't see them bringing their dead into the comments. 

And my ass is fine! Want to go one on one with a bike race? Fair warning, I can ride from here to Homer in a weekend with all my camping gear.",False,True
"""Students can’t and won’t be forced to expose their body to another if they are distressed about it.""

Damn, I wish I'd known that when I was in high school. It certainly seemed like you were forced to then.",False,True
So when someone has the ability to save some ones life they should just choose not to because they used a drug? What if someone accidently took too many prescribed meds yet the person who could save them assumed it was a heroin overdose and just said nah they deserve to not be saved....you are a shi*ty human being.,False,True
The Clinton's are a crime family.,False,True
You have a long history of attacking African-Americans on this site. Just sayin...,False,True
"con't. - also when the family gets that search team signed on - run that go fund me link all over, every day until you've doubled your goal - the number sounded low...
  just a thought.  a few years back the lovely young lady from veneta (?), brooke (?),  kidnapped from corvallis - got good press coverage..national  - TV(?) '20/20' or '48 Hours' even (?) ---see if the cops will make a connection for you and get in touch with those folks - they can point you to the right road i'd bet....
  i just hope to god they find her and catch the scumbag boyfriend.",False,True
"""who do you think should do the killing?""

Anyone and everyone. This is a community problem, so everyone who wants to be part of the solution should be allowed to help. As I said above: remove all protections on free ranging cats, and allow people to help. People who allow their pets to roam outside are part of the problem, because their pets are part of the problem. It would be very sad if pets were killed, but ultimately it is the owner's responsibility to make sure their pets are not out killing birds.

Years ago some Vermont acquaintances got one warning from the Ranger: Next time I see your dog running deer, I'll shoot it. Next time she saw it running deer, she did. 

Vermont does not pretend that trapping, neutering, and releasing dogs solves any problems. They are serious about threats. We just want to feel good about ourselves. If we were serious about feral cats, we would kill them. Neutered cats eat birds. Don't release them. Kill them.",False,True
"Be real, if u only knew your sperm would love that chance....ovaries, plural. They have more then one...",False,True
"Yet the black race at 5.6% of the population commits the majority of violent crimes in this city.  Sure every race does, some just a lot more then others.",False,True
"no doubt but what good does only my understanding do if the races commitin the crimes won't bother trying to understand and work either? you think I'm racist and to a degree i'll give you credit but it is only because of the black people I've met and known. Only 10 of 100 I know would I introduce to my friends and family, the others belong in halfway houses. The first people to beg me to help them steal with them were black, the first con on the run I met was black, the first person to admit to me he stole all the food he ever ate in this state was black. The first people I know to kill and be killed over a pair of shoes were both black. And lastly the first bank robbers of the year at this spot were black! Grow up, in all ways!",False,True
"Bill ur like new mutated form
Of lice... Ur a bacteria to our way of life. Ur a terminal venereal disease to the economics of this state. Resign
Immediately and move to Yuma...",False,True
"Welcome to the new world, vagabonds, rovers and gypsies.",False,True
"Mike Dingman. Stop being a dikman and stop bullying those of us that aren't spoon fed your version of political correctness. You're the one with the proverbial ""bully pulpit"". But you're a ""so-called"" Journalist when you're nothing more than a propagandist. America helped get her where she ended up. Yes, she put in her effort and talent, but she didn't pay for all she got that supported that effort she put forward. We have few demands. Even our hope that she does her best, is just that ""hope"", not a demand. If we demand that those that claim to represent this country carry that responsibility to heart, they would show respect which includes simple stuff such as behaving and remaining within the law of the host country and not wreck bathrooms, but also to please show honor and respect during all duties and ceremonies. If that's too much, then the work she put into it WILL be overshadowed her stupidity as well those that chose to vandalize and lie about it.",False,True
She was/is taking money from people FAR worse than the Russians(Saudis). They could care less...,False,True
"The real purpose here is to keep the 120 people in the Houston office (& how many others, elsewhere) working at big salaries - producing 33,000 pages of paperwork as they bleed the state coffers. Ak should never attempt to ""partner"" with BigOIl. We see luxury cruise ships sailing from Seward to NYC. We should sit on the gas until a private entity (BIgOIl -?) builds the tankers (when the market is right) & ships the gas from Prudhoe to Japan - much shorter & less risky that the NW Passage. Forget building a pipeline that tears up the wilderness & will demand massive maintenance costs .... if it doesn't bankrupt the state - which is likely. Beware that the PermFund, all or part, is not used as collateral for building that idiotic Pipe Dream. It's way past time to retire this Pipline Obsession & everyone connected with it.",False,True
"The people that this meeting was about are not homeless. They are drug dealers, addicts and thieves. They choose not to pay for a place to camp their RVs because the owners of legitimate campgrounds and rv spaces don't want them there dealing drugs. And the private properties or city/county parks the other homeless people are squatting on is littered with human feces, trash, hypodermic needles and foilies from drug use. We have places for homeless people to live and eat.  The answer is to make tough and enforceable city and county laws, and to make it so uncomfortable for these people to be here that they either behave, change or leave. This is not a homeless issue, this is a drug issue.",False,True
"Yipppeee future Supreme Leader Art Chance is here to save UA. I assume that when you ascend to your Devine position as Supreme Leader you will also be taking over UA and getting rid of all those lousy liberal freeloaders. Come to think of it, you should just teach all the classes and coach all the teams. Then, and only then, will UAA be better than mediocre.",False,True
"The haters here are in effect part of the media or at least the social media.  Too bad they are on the wrong side of History.  I actually kind of feel sorry for them!  All of their vile, sick dreams are going to go up in pot smoke.  Just watch the next so many years.  Silent Majority America is on the march.  Close to half of the dem party in key state Pennsylvania has registered republican months ago.  People really are fed up with the direction red progressivism has taken our nation!  It's a Trump movement and libs just love the word movement!",False,True
Alaskan criminals===our politicians?,False,True
"How'd ya learn how to write Mr. 645? How'd ya learn how to add and subtract and calculate? How'd ya learn how to use computers and speak in complete sentences. How dare you sell teachers short with your simplistic soundbite. They are probably the most important profession we have in spite of all the negativity directed at them by people who don't want to pay taxes the allow us to have a civilized society. To paraphrase Condi ""mushroom clouds"" Rice, ""No one could have ever predicted that teachers, cops and firemen would become public enemy number one"" just because they are public employees represented by collective bargaining agreements. Next time you post a comment please think of the person who taught you how to spell correctly so that you don't make an even bigger fool of your selfish self.",False,True
"Same silly statement every time there's a bear attack. They were everywhere in North America, so by your logic, anyone gets mauled, it's their fault. Meanwhile, our presence on this earth isn;t natural, apparently. If we don't belong here, walking around, where should we go? These are not dumb animals. The ones that aren't smart enough to know when there is danger and when there isn't will get shot. End of story. The ones that get enraged because they see a human and start mauling? Bye!",False,True
"NEW YORK (The Borowitz Report)—President Obama is vacationing on Martha’s Vineyard when he should be hard at work running isis, Donald Trump charged on Thursday.

In an interview with Fox News, the Republican Presidential nominee said that Obama’s preference for golfing in favor of the demanding day-to-day work of running a terrorist organization shows “what a disaster he has been” at the helm of the Islamic State.

“Frankly, he doesn’t deserve to call himself the founder of isis,” Trump told Fox’s Sean Hannity. “He is a disgrace.”",False,True
...but they're not in the Constitution. And which of those Judeo-Christian principles do you suppose compelled those good Christians to slaughter and persecute all those Native Anericans while expanding the empire?,False,True
Burn down the prisons and put several inmates in Kevin Mannix house if he's not dead yet.,False,True
"Whether you meant it or not; ""well healed loosers"" is hilarious. And true!",False,True
"They didn't explicitly use the word ""God"". They used the far more anodyne term ""Creator"".  Ooops!

Your religious crutch is not important to me. Nor your bigoted comments denigrating atheists.",False,True
"More mindless swill from a guy who's name is in opposition to his posts.

And it's a shame, you started off so well, but it seems 12 words of intellectual comprension  is your maximum",False,True
"the rotten to the core, holier than thou, backed by special interest lobbyist, GOP has spent the last 8 years and literally Billions of Government Dollars trying to defeat the Affordable Care Act.. 

takabout un idgit.. jew dunt no nuthin... jew stuuupiiid..",False,True
"Complete ""unreality"".  The same Oil Monopolies are doing the damage throughout the world wherever they set their own ""environmental"" standards.  You can't drink or eat oil.  Without a clean Arctic and all of the oceans, the existence of life on earth is in dire peril. Your last sentence reveals your total acceptance of the 1%er rulers through their ownership of financial paper which will have no value when the earth no longer sustains life.  The economic world is awash with oil as reflected in your own Wall Street pricing.  Wake up, you dolt!",False,True
"Oh my...what is America to do? I get the point of the doctor's entertaining letter but it reminds me of what I am trying to ignore - the election. What to do? To vote or not to vote? What is America to do as the reality of ""second thoughts"" are sinking in for both early Clinton and Trump supporters. What to do? Both are equally toxic. One more polished then the other. One who is not as manipulated by others - a good trait and yet a bad one (doesn't take direction when should).  One who is smooth slick and a political dancer. Liar?,..maybe but yet the master of subtle ""story"" changes to introducing confusion who shares this talent with her husband i.e., his famous reply,  ""well, it all depends on what is - is"".  And the other choice who  portrays both the 6th grade bully and the class clown...not necessarily funny but saying things that are profoundly silly. Maybe it's between more BIG GIVERment or SMALLER government with GIVERment reforms that will help me decide & vote.",False,True
When has a liberal ever presented intelligent or rational thought?,False,True
Another Trumpidiot. I'm so bored by their explanations for the bizarre actions of the candidate from National Socialist Party.,False,True
"wrong again.  sure the lawsuit is settled but the damage has been done.  the supreme court if it were smart it would have not stopped the work in the first phase since the study had been completed there.  an intelligent court would have considered the facts of the case and its impact, not just rule that the town portion of the analysis needed to be done so no work can continue.  can't they see that their decision adversely impacted the city when in reality it really was not the city's fault.  the supreme court took the simplistic approach, just followed what the law stated, not any extenuating circumstances that would alleviate any real blame to the city.  they should have decided that the historic preservation section possible exceeded its authority and required the analysis to be done but not to stop the work already started as nothing or no one was adversely affected.  really their ruling was really dumb.",False,True
"So these varied people are rats to you, Allen?",False,True
"Hodad, hodad, hodad...Try explaining your 'logic' to the workers he's abandoned, leaving jobless with no notice, while he gloated about his 'perfect timing' on getting out of his mess. THAT is just the tip of te iceberg...an OCEAN DOMINATING iceberg. Obama has done PLENTY good for this country, and would've done more if 'Repugnican' congress didn't keep shooting his bills down. I'm certain you're one of the poorly educated that Trump loves so much, because it's easy to get a dolt's vote.",False,True
You are not a good citizen if you do not act to promote the general welfare of  our nation. You're just a selfish grump.,False,True
"When you say ""we"" I can only assume you have a mouse in your pocket, because we Americans are multilingual and most of us are tolerant of others' cultures. The original Americans have, and have had their own dialects first, and the English language second.

For the record, Trump is only ""so popular"" among mostly older, undereducated, and often racist, white males, which judging from your comments is who you represent. You are not in the majority, thank goodness, but only believe you are. Most Americans are far more tolerant of other cultures and languages.",False,True
To piss off people like you.,False,True
"all i'm saying is, have respect for people's beliefs, if any. i will gladly walk my happy ass out if i heard anyone hailing satan. but i'd also walk my happy ass out if someone is trying to push God onto my beliefs. i see lots of positive beliefs in all religions, but that does not make me religious. if i want to learn/observe any practices or beliefs, i will do that on my own time, how i want to do it.",False,True
Can a leopard change its spots?  Or a zebra change its stripes?  Or a giraffe shrink its neck?  tRump has said too much truth in how he'd turn our nation upside down to suit his personal gains.  I haven't heard one damn positive thing that he'd do for the American people.,False,True
"Enough of the ""we were here first drivel"" unless you are a thousand years old you WERE NOT HERE FIRST, You are a mere mortal. I mean do I run around and say germans and russians owe me stuff because they slaughtered my people by the train car load ? no, its called moving on. Stop the entitlement mentality.",False,True
"Tax returns are not extremely revealing. They don’t, for instance. reveal net worth.   Donald Trump told you why he isn’t releasing them. What is your evil mind conjuring up?

Are you aware that your (D) candidate Hillary Clinton and her husband Bill deducted $1,042,000 in charitable contributions last year — $1 million of which went to their own family non-profit, the Clinton Family Foundation?

Why aren’t you jumping her bones? If Trump had done that you and the libwinger media would be on it like Old Yeller on raw hamburger. You’re just another partisan hypocrite hack.",False,True
"what do you expect, libertarians are nuts, that is why they will always be a marginal (very much so) voice - their ideas don't make sense .",False,True
"Many Alaskans are embarrassing, and if you're actually an Alaskan, you lead the pack.",False,True
"The letter writer wants motorists to yield when merging. Great idea. I wonder if we can also convince a few of them to yield when backing out of a driveway or parking place? I had two incidents with this sort of motorist of Friday, which is about double the norm on my cross-town trip.

I've got to agree with the commenters who think we should test knowledge for license renewals. I'll go further and say the test should have 100 questions, at least 25 should be concerning vulnerable users and passing should require a score of 90 or better. 

Yes, that makes it a reading comprehension and IQ test, but we have all seen what stupid people behind the wheel are doing (killing, maiming). It's time to raise our game.",False,True
I just assume that all criminals are male and they were born here.,False,True
stoopid,False,True
Give it up Black.  You keep talking about this phantom working class that appears to fit every news article that features a story of Alaska Natives.  I'll bet you haven't work all your life and now true hardworking people will have to subsidize you too.,False,True
"But dam, he sure can swing some very cool colorful language!  Trump - America now.",False,True
They have to hide from each other. Homeless people steal and beat up on each other.,False,True
"So the S&P has fixed our rating so we can continue to borrow money, but at a higher cost?  How kind of them, or could they be helping out our politicians so that they can say the budget is fixed and keep on spending?  We the people will continue to work for less plus carry the heavy burden of debt until we kick these crooks out. It's that simple folks, so get out there and use your vote this November.",False,True
Don't these #%$@ers have anything better to do??,False,True
Wavey:  You are way off base with your comment and if you had any decency you would remove it.  Not a single commenter supports you.  I'm beginning to believe you are more than just a crackpot and I fear you are seriously ill and need to get help.  Why your comment is still here says a lot about the ADN civility criteria.,False,True
"I agree - but left wing extremists are desperate. 
For anyone that is voting for Hillary Clinton, they are essentially voting for the devil in the flesh. 
Citizens for honest government want to educate the left-wing extremists:
You can learn the truth by copying and pasting this URL into your browser:
https://www.youtube.com/channel/UCmY9NKVfOdOooHvZMFJu7hA",False,True
"I want to know what promises she made that has resulted in other millions of dollars for support.

The fact that Jeb Bush and the other Republican  losers also took Wall Street money is now irrelevant since she is the biggest  and most highly paid hog in the trough for the final race.

If you don't care what they are paying her to do, that is your privilege.  I think it is important, however.",False,True
"""Tell the man (or lady) you're sorry."" is a frequent directive to state a ""forced apology.""  Those strained, contorted apologies we hear from politicians, athletes, entertainers and other powerful individuals are, in fact, just that.....forced apologies.  Their advisors, agents, consultants, attorneys, managers, or mothers tell them ""look, if you don't apologize for this one, you will lose your a) reputation (what's left) b) your wife/husband, c) your job, d) your endorsements, e) your next election; f) freedom (you will likely face incarceration)...""OK, damn it, write someting up and I'll read it.""  

Trump's like a sociopathic kid when he says ""hey, screw you, I'm not sorry and I'm not about to say I am.  So I called her an ""ugly bitch""..she is;  so I made fun of that ""spastic reporter""; so I jumped the case of that ""beaner Judge"",  so I made fun of Rubio's and Cruz's manhood, so I called Bush a ""lazy lightweight""...so what. I'm Donald Trump and I'll say what I please.  screw'um all.",False,True
"Parents will always be worried about their child(ren's) safety no matter how old they are, Mrs. Allridge.  You son has strayed far from the values that you taught him.  Now it's up to society to try and help correct Trevon's criminal and dangerous behaviors.  Unfortunately, in most cases, imprisonment doesn't offer rehabilitation, but punishment.  It's a dog eat dog world out there.",False,True
"When one looks at the nuts and bolts of this Measure, not just at the fluff being touted, anyone with any common sense knows that this is a terrible idea.
How many companies will now move their head offices out of state to a saner destination. Gross income will then be declared elsewhere in the USA if not offshore thus hurting the entire country. 
While being pro-Union having been represented by CBRT-GW, SIU, SEIU, ME to name a few, I cannot for the life of me understand the local union's thinking on this. A good Union takes not only the welfare of its members into account but also the companies or institutions involved. Unhealthy companies fail leaving employees on the bread line. Utterly stupid idea!",False,True
"You know, I see and hear some folks say that most of our homeless population "" are from here"". The only ""evidence"" I have ever seen claimed is that in some surveys of homeless folks many say that their last ""permanent"" address was here. First, this survey can't possibly have any scientific validity in relation to the totality of the homeless population. Secomd, what that response means certainly has a lot of ambiguity in it. If it is true at all, the next question is to define what ""permanent"" means to them, followed by the question, how long did that ""permanent"" residency last? There are lies, damn lies and statistics. All can be the same.",False,True
Rest in piss,False,True
Who could possibly care (other than the usual incensed racist denizens here) about road signs that most will never see?,False,True
"hodad: are you for real? you seem like a caricature of a cabin-bound, frothing gummer laughing at his own jokes.",False,True
"There is no doubt the GOP has fallen on hard times when anyone who tries to talk sense and tries to work toward actual solutions to problems is shouted down as a RHINO and buzzwords like ""amnesty"" ends all practical debate.  A party that nominates a guy like Donald Trump who promises to explode the debt, threatens to break up our alliances, renege on trade deals, create some kind of police state to round up and deport 12 million people, interfere by executive orders in private business decisions, impose a religious test on immigrants and visitors is no longer conservative- just crazy as a s--t house rat.",False,True
Oh looky...here comes that rolling doughnut....time for you to take the flying leap...,False,True
"Is it not egregious that Ted Stevens had such a close friendship with Bill Allen that he gave him free access to his only home in Alaska during the period Bill Allen was sexually abusing a teenage girl? 

I think so. 

Bill Allen's statements about the illegality of his quid pro quo work on the house he and Ted shared were deemed not credible because, it is claimed, the DOJ used its knowledge about Bill's child sex abuse to coerce him into saying mean things about Ted. 

Of all the old men to befriend, to share a home with, to share ownership in a racehorse (Alaska's Great Eagle) with, why did Ted choose Bill? 

Having lived my entire life in Alaska I've met and known some incredibly interesting old men who lacked Bill's proclivity -- yet Ted chose him, and him alone, anyway. 

It was and remains disgusting.",False,True
"And will plead guilty to felonious charges, be out on the streets and found dead on Campbell Airstrip road....",False,True
She could have killed somebody.I would have popped her too.,False,True
The non-white groups all play ethnic politics. I don't think they're going to like it when we get serious on the same level.,False,True
"It is exactly one week shy of 10 years that the FBI raided Alaska legislative offices because of this sordid type of corruption.

There are legitimate reasons why many people nobly fought long and hard for laws to be put on the books to prohibit lobbyists from activities related to campaigns, contributions and elections, among other things. 

That LeDoux, an attorney no less, and others decided to form these corrupt PAC's to allow more opportunities for lobbyists and monied interests to debase our legislative and campaign process to funnel even more money to legislators than they already do is absolutely immoral, corrupt, dishonest, crooked, shady, and simply wrong in every way.  

To think it's only been 10 years...and LeDoux gloats.

Shame on her. Shame on them. Everyone one of them. They truly are pieces of dirt.",False,True
psychiatric meds are the new Booze. Drunk soccer mom goes on rampage attacking cheerios. Who TF has 2200 bucks for gift cards after buying an SUV? Soccer mooms on SSRIs apparently.,False,True
"Yup. And, for those who weren’t around or have since gone senile, Republicans thought the Heritage Foundation plan was an awesome response to Hitlerycare. (That was back when they were the Party of Personal Responsibility, though.) The plan demanded that Americans pay (at least a portion of) their own insurance via an individual mandate. So, to summarize:

90s Republicans: “Were gonna make the lazy poors pay for their own damn insurance via an individual mandate so that they get some ‘skin in the game’, as we always like to say.”

Fellow Republicans: “YAAAY! Take that, lazy (probably liberal) poors!”

Time passed…

Obama: “Healthcare reform will include an individual mandate to ensure that Americans take responsibility for their own health and not unfairly burden others who are already paying into the system.”

Palin-Americans and the modern Republican Party: “BOOOO!!!! GOVERNMENT OPPRESSION!! WHAT ABOUT OUR FREEDUMBS? YOU CAN’T MAKE US, MAOBAMA!”

Obama: ""Wait... What??""

‘Murica…",False,True
"You're right Stan, she should be given a stern talking to and let go to possibly run over someone else in the future. This is not this woman's 1st time ""snapping"". Like a termite she should be exterminated.",False,True
No.. you are the devil.. quit blaming other stuff.,False,True
It was just a protective sow doing what bears do. They surprised the bear and paid for it.,False,True
"hmmm, we do have plenty of example of armed black men in public.    It also clear the market for guns in some black urban communities are thriving and purchases made with little problem or objection.

We don't know each other, but do you think the black community would support tighter gun control or not?   I've heard a lot of white folks on the topic, almost no black input - which is a big problem considered the level of violence in Some primarily black urban commuties.",False,True
A shotgun would have worked fine!,False,True
