sentence,predicted,truth
"Trump committed a crime and should be prosecuted for it to the fullest extent of the law.

Here is the federal criminal code that would be used to prosecute Trump if officials were to deem his remarks a true threat.

“18 U.S.C. § 879 : US Code - Section 879: Threats against former Presidents and certain other persons:

(a) Whoever knowingly and willfully threatens to kill, kidnap, or inflict bodily harm upon - (1) a former President or a member of the immediate family of a former President; (2) a member of the immediate family of the President, the President-elect, the Vice President, or the Vice President-elect; (3) a major candidate for the office of President or Vice President, or a member of the immediate family of such candidate; or…”

TRUMP IS A CRIMINAL",0,1
"G.W. Bush was also. So was fornicator Clinton. 

All I do is pay my taxes, re-home dogs  and volunteer.",0,1
"This ""rule"" is new to me.  Where did it come from?  Was it the 11th Commandment?  Or the 28th amendment of the US Constitution?  Or perhaps it is the 1st rule of Ms. Fawcett's personal and totally subjective version of ""Rules for Radicals""?  Or perhaps Ms. Fawcett's ""logic"" is similar to that of former SCOTUS Justice Potter Stewart who, when asked how he defined pornography, said ""I know it when I see it"".  I'm so confused!:)   

But can you blame me?  After all, since the terms ""fuck you"" and ""fuck you assholes"" have, within my lifetime, been transformed from perhaps the worst things we could say to each other to now totally defanged and democratized parts of everyday speech, how can it be that vertically extending one's middle finger should be ""saved"" for life-threatening experiences--as if that was still the case even 50 years ago?  The gesture, and its current meaning, date to at least the Roman Empire.  So it seems we should now know MANY things are more offensive--such as war!",0,1
Where is the story of the Hillery monster getting a creep off on the rape of a 12 year old???  Where is the story.  Stop the Trump lies and propaganda.  He has already won!,0,1
"No Rick, I am speaking for you, and the entire DNC when I say if we, they, whatever, don't get it together and recognize that stacking the deck, as a select group of insiders did for Hillary, so as to deny the changes that a substantial percentage of the party members want isn't going to work for very long. Look at the Republicans, they have an idiot, a bigoted narcissist self consumed madman, for a candidate and by all accounts are on the verge of tearing the party apart. Do you want that Rick? Is that worth holding onto your status quo? To your sensibilities? To your OMG someone did a no no so they are pilau bigotry? Rather than facing the truth, asking what brought Chelsea to act as she did? What about all of us was she reflecting in her actions?",0,1
"You point is so immoral and ridiculous.  Heaven forbid, a company creates jobs.  The tourism industry is the only optimistic industry Alaska has left (besides government spending).  Heaven forbid a company making a profit.  Heaven forbid people wanting to work.  Heaven forbid someone wants to come to Alaska and spending money into the local economies from Ketchikan to Fairbanks.

Shame on you.  Your mindset is equally as bad as a racist.  Its a mindset that is bigoted against businesses.

If conservatives want to win against liberals, we have to call them out. Their arguments are always morality based, lack logic, and never about personal responsibility and freedom. They are punitive against businesses, seem to enjoy mediocrity, and enjoy nothing better than to tell others what to do, many times under hypocrisy.",0,1
Hiring consultants provides cover for the politicians who are afraid to make decisions. There will be more talk and focus sessions - nothing will get done. In the meantime downtown Eugene will stink with campers blocking the sidewalks smoking dope and screaming profanities when you decline to give them your wages.,0,1
"MoveAlong, thank you for your gratuitously uncivil comment, which I have flagged as such. 

Maybe the police will needlessly and contemptuously tie up traffic once again for five or six hours while you are on your way to the KrispyKreme, and you can honor your ""heroes"" by licking their boots the whole time.",0,1
"This reminds me of the city's failed S. Willamette rezoning proposal.  (SW-SAZ) The city became bogged-down from the upheaval and opposition from four city chartered neighborhood associations.  So, the city and mayor hired the Oregon Consensus who submitted their assessment.

The mayor didn't like the OC assessment, ignored it, and has now gone rogue and invited the entire community to her dog-and-pony-show of a forum.  To be heard September 19th.   

The same with probably happen with an assessment of downtown.  The city will ignore the parts they don't like; the parts that will make them look like fools.",0,1
"""when Oregonians, thankfully, overwhelmingly rejected it.""

Oregonians rejected it, and that's a good thing, but it's mitigated a bit by the fact the Oregon also made it illegal for blacks to be in the state, punishable by a public whipping (39 lashes) every six months until they left.

That is the primary reason why Oregon is one of the whitest states in the nation.",0,1
No thanks. We don't need any more racists in this state. We already have enough democrats.,0,1
"What a bunch of fuddy duddies all upset about Doughnuts.  I like KK and an happy we have another choice.  Golden Doughnuts are  way overpriced, lets see if this competition  will help.",0,1
"FFS, hakuna your tatas you fear-mongering doom-prophesying bible-thumpers. 

How do you think anyone NOT Christian feels about having to listen to religious pap when they are trying to conduct government business? This country was founded on the idea of religious freedom, which means ALL religions. The whole Christianity thing in our money, in our pledge, etc. - recent additions. Separate the church and the state, otherwise - start taxing the churches. Period. 
I eagerly await the invocation of the following deities:
Flying Spaghetti Monster (blessed by thy noodly appendage, R'Amen)
Dionysus
Cod (of Troutianity)
Odin (the ALL FATHER)
Athena
Zeus
Castiel
Lemmy Kilmister
Douglas Adams

Or, gee... maybe we could NOT have a government-sanctioned prayer at government meetings. Y'know, follow the letter of the law?",0,1
"Responding to a lefty in any manner other than submissive agreement with the lefty is characterized as ""bullying.""   You people aren't on any high road; you're mind-numbed leftist robots; let's see if you can take it, pajama boy.",0,1
"What Reish is describing is grossly illegal campaign behavior on the part of the Trump team. There is probably no democracy in the world that legally allows campaign contributions from foreign leaders.  Can we say ""Crooked Trump""! And please, the Clinton Foundation is a nonprofit and nonpolitical organization under completely different laws and regulations than a political campaign. Silly for Trump to even try as outside of Putin and some other dictators, his erratic and inflammatory behavior scares the crap out of most foreign leaders. Like many Americans, they are not laughing any more.",0,1
I can't wait for the lectures about how America is an inherently racist and evil nation from this piece of work...a few more justices like her and the Republic is dead.,0,1
"The embodiement of Tulsi Gabbard  is kept very secretive from media  Only if you are one of the clan of 200 disciples and followers, who live right in Kailua next to the million dollar beachfront abodes of their Lanikai Cult leader, (Hare Krsna) birth name- Chris Butler, would you be privy to the inner workings of the cult leader and his hold on the Gabbard’s. All sign anti-disclosure documents so you won’t be hearing from any of them too soon. Ex- cult members and children who left after they realized their guru was a fraud may be the source to get some truth.  Butler through his network of devoted brainwashed followers have manipulated social media to bolster support for Gabbard. Brainwashed Tulsi is not ignorant of her actions, she hides behind her mask of deceit well, but one day the veil of her hypocrisy will be removed, but not until she chooses to divorce herself from the meddling claws of her guru who directs her every move both political and personal.",0,1
"This race is increasingly a moral choice as much as one of policy. Clearly little d seems to think that politics is like getting high TV ratings, bombast and stupid can bring in big rating, 'ranting for ratings. But we expect more that fifth grade playground from the leader of the free world. And something like hard work. Now John McCain seemed to phone it in but he was able to project at least the necessary manners one would expect, his running mate no. In fact we see little d's running mate running away, the loyal solder but behind the scenes running post 2016. So there are people who will either vote for Hillary or sit this one out based on his lack of basic manners.",0,1
"Well Dave, maybe if my ancestors killed off most of yours,then we would be providing health care for you.",0,1
"You silly wabbits political campaigns are for kids….tune out, turn off, and wait for the election. Like these comments this article is borrrrrring…………..and written for children.",0,1
Skankles is leading the pack in lies. Don't forget Fornicator Bill.....it's a family tradition.,0,1
"""It’s more a case of he should be disqualified from even running because his mere presence in the race makes Americans appear as douche bags by extension.""
So, who nominated him?  Could it be a bunch of American douche bags?",0,1
"Pay your fair share of taxes for what, so that all of the out of state businesses can send the profits made here in this state somewhere else. Government positions will be cut but until now that was one of the ways to get the oil money infused back into the economy. Since we have no IRS up here to help get the oil money back into the system, paying government employees provided a way. Also the government providing money for projects that unions worked on was another way and essentially made union employees into government employees. Since Alaska really has no exports, oil was what provided the income, 95% of the budget that paid everybody and probably 90% went to businesses that shipped the profits out of state ultimately.
One might think that all of the people up here, whatever group would work together to quell the money drain. Our biggest export is money. Everybody provides a function that is needed to keep the state going and this bickering and wasting time is plain stupidity.",0,1
"If you pay attention beyond party labels, it's not really that simple at all. Trump is no conservative, by any stretch. He's running to the LEFT of Hillary on trade, foreign policy and Wall Street. Can't imagine how having someone as self-serving and clownish as him selecting Supreme Court justices would appeal to anyone.",0,1
"""against hate, fear and irresponsibility.""?  Does that include the homosexual slurs made by members of the Democrat Party uncovered by the Wikileak e-mails and voice-mails which exposed the Democrats for what the hateful mindless  little minions they really are.",0,1
"I seem to recall a bunch of Hillary's emails that were un-deleted, and shared on Wikileaks, right before the Democrat convention. Much of what's in her emails supports the assertions that the Dems, Barry Hussein, and Hillary are as corrupt as can be, and then some. I especially liked the new batch from earlier this week from George Soros, giving Hillary her marching orders for Kosovo, back when she was the Secretary of State. That was definitely a very nice touch. Can't wait to see what comes out this week. Call it morbid fascination. This whole argument is pretty silly. People are all torqued out of place because Trump shoots his mouth off, meanwhile people associated with Hillary are dying like houseflies in winter. Do I like it when Trump says insenstive things? I really don't care. Do I like it when he shoots off his mouth and is wrong? Certainly. Trump talks trash, Hillary will get you killed. Hillary covered up Bills abuse of women, including rape, for decades. ETC.",0,1
"Why? Because they have the same morals as the fornicator and his enabler. Neither of your Republican  examples were POTUS.  WE could always go down the John Edwards,  Anthony Weiner,  the Kennedy's etc. road. Try to stay focused and moral.",0,1
"When will the democrats see the light? Why do they support and defend a vile, evil, immoral witch like skankles?",0,1
"Of course no mention of the fact that the reason more blacks are arrrested and tossed in jail is because..., hello! They commit more crimes!!  Astounding is it not. Simple facts once again.",0,1
"I think the same about the liberal mind, on one hand they say they love the gay community and on the other hand they invite the father of the mass murder that killed over 50 gays to a big Democratic ""party"" to celebrate with them? Their minds are truly a mystery.  :/",0,1
"Very funny---And it got the Trumpians' shorts in a bundle, which is always amusing...

They're kinda like talking dolls:  You pull their string, their little heads spin around, and they say, ""You HATE America!""  ""Hillary's an evil witch!""  ""Liberals are traitors!"" and a handful of other, equally enlightening things.

That's what would really sell:  A talking Trump doll.  Actual Trump quotes would be far more entertaining, created for sound-bites, and we could immortalize them in toy form forever after.  It might even replace the Teddy Bear",0,1
"Aw lighten up Jerry.  Coulter likes living on the edge of risking her safety.  Why do you think she has to hire an army of body guards.  It's sad that Coulter believes it's worth risking her life for mouthing garbage.  I personally don't wish to see her hurt, but that's the career she's deliberately chosen.  There's mental illness going on in her act.",0,1
"And hopefully you realize that the NYC Commission on Human Rights has identified a minimum of 31 protected gender identities. I agree that a ""minimum of 31"" is not the same as 60, and that we don't have actual proof that all members of this commission are Democrats, and that this is NYC and not the entire country, but it still does seem pretty ridiculous. So I would consider the comment a stretch, but not gibberish, seriously.",0,1
The stench from Hillary Rotten Clinton is so bad only libtards can stand her.,0,1
"A libtard response. LOL! Hillary lied about the victims and attempted to destroy the victims of husband Fornicator Bill's sexual predations, assaults and harassments. She stole items from the White House. That you prefer the vile, evil, military hating, rotten Clinton indicates the type of person you are. Fired upon by snipers? TFF!",0,1
"Hmmm.. what about the American-born judge in Indiana that Trump targeted? Or the American parents of a slain soldier that he targeted?

... but that's beside the point. The letter as not about targeting, but about Trump's general approach, which is that of a bully.",0,1
"I did! I once sort of fell for the sickness of progressivism, but found out all were kooks and crazies.  Jerry Garcia said same.  Read his bio!",0,1
Tolerant? What about a certain person on here who goes bawling to adn staff if you dont agree with her and wants you banned? How tolerant is that?  I call it mental illness,0,1
"I'm not even a landlord and I'm shaking my head at the stupidity of this proposal. Why don't you house them at your place, with your family?  See how that turns out for you. 

As a tenant I lived next to dysfunctional people for a time; had to listen to them beat their kids every night, cops running in and out every week, frequent car break-ins to the point where there were designated ""look outs"" (other tenants). Being a tenant who is respectful, a non criminal,  and pays on time why would i live next to those types of people? I packed my things and moved - taking my cash with me. If those are the people that the landlord wants to take money from (or pay for when they skip out)...so be it...I can go elsewhere. I live in a place that has higher tenant standards now.....if they decide to give in to this doo-doo then I will pack my things and leave . What's the point of paying if you don't feel safe or fear that people will break in and take everything you own?",0,1
"He's still a dirt bag. Stolen car, prior arrests, etc. I'm not  optimistic for Ms Hart. It often doesn't turn out well when people stop contacting family all of a sudden.",0,1
"These wonderful immigrants to our state have made crime a career.  With their records they should have been imprsioned. But no, our system lets them plea down and walk. They don't have jobs and never will.  Two years from now they will probably be on the street again possing a threat to all of us. Why do we tolerate these low life scum?",0,1
"Really???....unles you are native american you are just another immigrant, yeah you might be 2 or 3 generation but still an immigrant. and the natives did not invite us to come we just killed as many as we could and took over.....",0,1
"Not sure how you came to the conclusion that I have a miserable outlook on life? You just don't like it when you get called out on your statements.
 The phrase chicken hawk comes to mind.",0,1
"You know I didn't see you making any comments on the stories when the race was white kids that got busted committing theft and shooting on officers.

Especially when the kid at Home Depot had attacked officers not once but twice since they didn't catch him when he had a gun the first time.  

If you're going to comment on crime, do us a favor and comment on ALL crime or none of it.  Otherwise you just end up showcasing that your an ignorant racist. 

I'll wait while you tell us how great a guy dr merchant and his wife were while he was raping children and she was helping by drugging them.  

Or the professor at UAA who also liked raping children, including his own.  At least when I'm disgusted at criminals it encompasses all of them and not just ones with a particular pigment.",0,1
"Trumps not trying to win. He quit trying to win after the primary. I don't think he expected to win it. His motives remain a mystery. The best part is how some of the far right think he is smart still, says something doesn't it? I wish we got Bernie, or someone other than Hillary. Her and Swartz behavior was atrocious  in the primary. She doesn't deserve it but trumps a buffoon incompetent for the job. I mean what kinda candidate insults a crying baby's mom in a stump speech. He's either trying to loose or mentally indigent. I don't think he's that dumb but the jury is out. To all the right wing people posting insults toward other commenters  Enjoy your to be Woman president because the likely hood of Trump being elected is statistically very unlikely at this point but go with your gut felling you guys seem to like that.",0,1
"Soooo ... Liberals whine about "" high powered rifles. "". Use a spear and be a real man they say. So... The guy uses a spear and they still whine. Mind boggling.",0,1
"Well, I hope he and/or his outfitters salvaged the meat and hide, and that both went where they would be used.  Black bear is, in my opinion, very good meat.  Hunting for meat is, in my opinion, a reasonable activity.  {Though I kind of wish people that don't actually *need* that food source would refrain.}  If the bear went down in only 60 yds, it was probably a fairly clean kill.  I think the guy was a fool, but that's his problem.",0,1
You have a long history of attacking African-Americans on this site. Just sayin...,0,1
"""who do you think should do the killing?""

Anyone and everyone. This is a community problem, so everyone who wants to be part of the solution should be allowed to help. As I said above: remove all protections on free ranging cats, and allow people to help. People who allow their pets to roam outside are part of the problem, because their pets are part of the problem. It would be very sad if pets were killed, but ultimately it is the owner's responsibility to make sure their pets are not out killing birds.

Years ago some Vermont acquaintances got one warning from the Ranger: Next time I see your dog running deer, I'll shoot it. Next time she saw it running deer, she did. 

Vermont does not pretend that trapping, neutering, and releasing dogs solves any problems. They are serious about threats. We just want to feel good about ourselves. If we were serious about feral cats, we would kill them. Neutered cats eat birds. Don't release them. Kill them.",0,1
"The Alaska salmon fishery receives lots, lots more money for its industry than Hawaii longline or shoreline fishing. Alaska salmon is ""exported"" to Hawaii, the rest of the US, and foreign countries.  Alaska has a significant fishing tourism program that's supported by many Hawaii residents.  

Papahanaumokuakea overlooks the much of current state of fishing in Hawaii, choosing instead to be critical of longline fishing.  How will the current Papahanaumokuakea lobbying effort affect issues that arise suddenly like the Hepatitis A crisis or the recent disclosures about oxybenzone?  Silence because the lobbying effort is poorly thoughtout.  

President Obama is damn if he does and damned if he doesn't on this issue like so many issues that have dogged our local-boy president undeservedly. His personal popularity is higher among individual voters than in the local power structure. Whatever way he decides,  the power structure will just go back to sitting on its hands leaving us a mess....",0,1
"I just watched the medal ceremony for the women' s hurdlers who SWEPT that event and not one of them put their hand over their heart & the gold medal winner didn't even sing one word of it. I'm not a big Douglas fan but I can admire her for her accomplishments & dedication. She did nothing wrong. I notice many, many younger people don't put their hands over their hearts for the anthem, which I think is pretty sad but this shaming of Douglas for this or her hair is pathetic. I can hardly believe I'm agreeing with Dingman but I do on this one.",0,1
"MOAR SCARY BLACK PEOPLE NEWS, ADN!

Better? You're welcome.",0,1
"Mike Dingman. Stop being a dikman and stop bullying those of us that aren't spoon fed your version of political correctness. You're the one with the proverbial ""bully pulpit"". But you're a ""so-called"" Journalist when you're nothing more than a propagandist. America helped get her where she ended up. Yes, she put in her effort and talent, but she didn't pay for all she got that supported that effort she put forward. We have few demands. Even our hope that she does her best, is just that ""hope"", not a demand. If we demand that those that claim to represent this country carry that responsibility to heart, they would show respect which includes simple stuff such as behaving and remaining within the law of the host country and not wreck bathrooms, but also to please show honor and respect during all duties and ceremonies. If that's too much, then the work she put into it WILL be overshadowed her stupidity as well those that chose to vandalize and lie about it.",0,1
"The haters here are in effect part of the media or at least the social media.  Too bad they are on the wrong side of History.  I actually kind of feel sorry for them!  All of their vile, sick dreams are going to go up in pot smoke.  Just watch the next so many years.  Silent Majority America is on the march.  Close to half of the dem party in key state Pennsylvania has registered republican months ago.  People really are fed up with the direction red progressivism has taken our nation!  It's a Trump movement and libs just love the word movement!",0,1
I heard on the radio news this evening that a light skin black rapist is on the loose.  Why hasn't ADN posted his mug in the paper?,0,1
Sagging pants... Yeah your so cool. I hope you drop soap in prison... You deserve it.,0,1
"Only in nutzo liberal land can such lies, distortions, propaganda and spin take place.  The last week was one of the best for Trump so far and many pundits, except leftist ones say so.  Trump got his prez on this past week and is ready to rock.  Watch him start pulling away from the wicked liar Hill of Beans Clinton.  And aaaaaway weeeeeee go!",0,1
When has a liberal ever presented intelligent or rational thought?,0,1
Another Trumpidiot. I'm so bored by their explanations for the bizarre actions of the candidate from National Socialist Party.,0,1
"wrong again.  sure the lawsuit is settled but the damage has been done.  the supreme court if it were smart it would have not stopped the work in the first phase since the study had been completed there.  an intelligent court would have considered the facts of the case and its impact, not just rule that the town portion of the analysis needed to be done so no work can continue.  can't they see that their decision adversely impacted the city when in reality it really was not the city's fault.  the supreme court took the simplistic approach, just followed what the law stated, not any extenuating circumstances that would alleviate any real blame to the city.  they should have decided that the historic preservation section possible exceeded its authority and required the analysis to be done but not to stop the work already started as nothing or no one was adversely affected.  really their ruling was really dumb.",0,1
correct. Kaaihue seems to have some mental issues. Ed Case didn't. That makes his anti-Hindu bigotry worse,0,1
"Spin it any way you want, try to deflect the attention back to Trump, but she is still a crook and not qualified to be President unless you think a lack of integrity, dishonesty, and elitist deceit are qualities you admire and want in a President.",0,1
To piss off people like you.,0,1
"Question.  Would your son like to date her after seeing the magazine pictures and same-sex porn shoots?  

At least she hasn't admitted to a phony marriage to an alien for money like Oregon's ""First 'Lady'"".",0,1
Of course Hillary isn't to blame for her husbands infidelity . She is to blame for attacking all those women he messed around with.  She clearly knew what he was doing and enabled his behavior for her own gain . So much for her sticking up for other women. She wasn't alone.  Even women's groups attacked the women who dared to come forward and complain about Bill .  A normal woman would have kicked Bill to the curb after the second or third fool around.  She stuck with him to put herself where she is today.     Doesn't it bother you at all about all the lies Hillary has told ?  If you or I destroyed our records we'd be in jail . Both her and her husband know they are above the law and show zero regret for all their dishonest dealings. She's the most dishonest and untrustworthy person to ever run for president . Your proud to support her ?,0,1
"Naw, just republicans that like loco weed!",0,1
"Serial draft dodger trump couldn't care less about veterans. To him they are political props, to be discarded Nov 9. Has a veteran ever appeared his TV show,has he ever expressed gratitude towards veterans prior to the election? He's a sociopath who doesn't give ...ht about anybody but himself.",0,1
"I'm sitting here trying to understand why this individuals opinion became news?
 Take a look at Chicago, California, Florida Texas and several of the states that gone haywire when it comes to living conditions  in relation to pollution. 
 The author of the article doesn't know Hawaii history and apparently doesn't care about the history of the places he speaks about I find the article willfully ignorant  And quite frankly remedial",0,1
"What goes on in the soul of people who can see this and not just look away, but actively work to mitigate it like it was nothing? I can understand not liking the other candidate, but what is there about Hillary that anyone could like? How can one vote for the lesser of two evils, when what you are voting for is this evil?

I have characterized Hillary as a prostitute, but that is inaccurate. She is more like a pimp, as she is not selling herself for personal gain, she is selling us.",0,1
Wavey:  You are way off base with your comment and if you had any decency you would remove it.  Not a single commenter supports you.  I'm beginning to believe you are more than just a crackpot and I fear you are seriously ill and need to get help.  Why your comment is still here says a lot about the ADN civility criteria.,0,1
"You know, I see and hear some folks say that most of our homeless population "" are from here"". The only ""evidence"" I have ever seen claimed is that in some surveys of homeless folks many say that their last ""permanent"" address was here. First, this survey can't possibly have any scientific validity in relation to the totality of the homeless population. Secomd, what that response means certainly has a lot of ambiguity in it. If it is true at all, the next question is to define what ""permanent"" means to them, followed by the question, how long did that ""permanent"" residency last? There are lies, damn lies and statistics. All can be the same.",0,1
"Delusional babble at its finest, pick
Up the trash and the dog poop and make urself useful otherwise get out of the neighborhood and go over to API
it's  where you belongs.",0,1
"hodad: are you for real? you seem like a caricature of a cabin-bound, frothing gummer laughing at his own jokes.",0,1
She could have killed somebody.I would have popped her too.,0,1
The non-white groups all play ethnic politics. I don't think they're going to like it when we get serious on the same level.,0,1
"Moved the company to the Netherlands to avoid taxes. And just as I suspected, CEO Bresch increased her salary from $2.5 million to nearly $19 million. I wonder if Dad is proud of this witch.",0,1
"trumpy's pivot on African-americans and immigration is due to drop in the polls.  he is not sincere, he does not care about African americans, latinos, muslims and anyone else of color.  he is the consummate white bigot - his slogan is make American white again.  btw, he is also a tax cheat.",0,1
Look at that go! Hey maybe we can watch that 60 some million board ft of marketable clallamcounty timber that DNR was to busy to sell for us burn up! Poof!,0,1
Good Read ~ Thanks John ~ POS Seagull Killers for Target Practice These Are Not Hunters They are As*%$#s ~ Be Safe Out There ~ !,0,1
Clinton and the leftist have nothing left but the constant false narrative of racism.  What's new?  If you hate the white majority like they do and want to reduce the white population that is what you do!,0,1
What a neat comment.  Really?  You don't care that one of your buddy ammosexuals fired into a chocolate bus in Juneau?  Neat.  Really neat.,0,1
"Who was that prominent racist GOP leader that privately stated that he believed “Barack Obama was well suited to a presidential run because he is a 'light-skinned' African American with no Negro dialect, unless he wanted to have one.""  But wait, wasn't that the then democratic leader of the Senate, Harry Reid?  Another prominent Republican comes to mind who said ""A few years ago, this guy would have been serving us coffee."" But wait, that was the darling of the dem party, “Slick Willy” Clinton who said that.  There is enough bigotry, racism, and corruption to go along with wholesale firing, blame and shame and humiliating resignation of the former leadership of the DNC. I think much of what that GOP candidate for Congress has said is despicable. But for Tam to lambast Trump as racist without a word about Crooked Hillary's racist comments is extremely biased. Crooked Hillary has a LONG history of racism and bigotry...jussayin'.",0,1
"""I was pointing out some hypocrisy.""

It's not polite to point...",0,1
"All that praying has shown to be effective in stopping violence around the world. Certainly no terrorist incidents in the USA; nor is there any more violent weather that kills so many and destroys so many other lives. Praying!!! Yep, that solves everything. If we can do enough then nobody will be subjected to violence ever again ... of course this doesn't include all the priests and other religious professionals who abuse and rape the children under their care. Cos that's just part of God's plan right? 

Buy a clue god-nutter. Your beliefs are mythical. There is no magic man in the sky looking out for you and continuing to believe that nonsense only keeps people from taking responsibility for their own lives.  Nice freaking excuse ... god/satan made me do it!!",0,1
"... and expendable vermin garbage-cats.

http://realoutdoorcats.tumblr.com/

Enjoy!!! :-)

After you view all the photos and read all the articles on that site, come back and tell us all about that concept of ""humane"" that you use when promoting TNR and how much that you truly love cats. :-) This should be fun! I wonder how many of your and your friends' cats ended-up photographed on that site, all due to you telling them to practice TNR. I hope all your TNR friends come back and tell you how wonderful they think you are now (with an axe). :-)",0,1
"The Gasping Old Party can't win because they have alienated the vast majority of women, Blacks, Latinos, Asians, Millennials, LGBTs, the poor - the list goes on.  And this continues despite the 'autopsy' the party big wigs held years back that concluded the Republican'ts must have a 'bigger tent.'  So much for that. 

How shameful that Murkowski, Sullivan and Young are all in for Trump. That is proof positive that they don't listen to the people they are supposed to represent, and put party over all else.  They'll own that for years and years. Pathetic.",0,1
And you're an expert in such matters as child sexual predation and rape? Comparing your association with Miller to that of a depraved mind and personality it takes to prey on children is akin to comparing the bieb to Jack the Ripper,0,1
"I work downtown 5 days a week. Despite the free pet waste bags/receptacles and porta potties....both dog and human feces are definitely still a problem. The city workers really try to clean it all up but not on a daily basis. I also see a lot of vomit on the walls and sidewalks. I walk to and from the bus stop and sometimes to and from lunch. As a fifty year old woman, I am not afraid necessarily, but I am disgusted with what we allow in our downtown. If didn't work there...I would not go there for anything. Downtown Eugene is just plain old gross.",0,1
"The republicans nomination of Trump just means the GOP is destroying its self. As for being and existing as a racist, well someone has to appeal to them and that would be Trump. And Trump likes anyone who likes him. He has that big of a ego.

The GOP is losing a battle that started at ""I am not a crook.""... Question I have, being a resident in Alaska, is when will our elected officials denounce Trump? A self serving, ego maniac with a liking towards racists.",0,1
"This show should be a poster child for the results of loser, grifter and thieving parents whose children will grow up to be losers, grifters, and thieves and then fellow Alaskans will claim this is what happens with 50 years of liberal progressivism.",0,1
"Ms. Gegonos - You ask how Ms. Moore justifies writing this article without giving Munoz's side of the story?  Balderdash!!  Munoz gave her side in writing the two letters -- neither of which gave one word of sympathy to the child victims. Andf as I've said before, her excuses were limp as a wet noodle.  And for the other commenters here  who question if Ms. Moore would write the same if the legislator was a ""lib"" or ""Democrat"" - you're so far off the mark you should be ashamed. This is not a political/party issue.   Bottom line - Munoz has a clear history of  supporter sexual abusers of children. She should step down because she is not fit to serve the people of Alaska. She needs counseling, but likely is delusional and is sitting there wondering ""what's all the fuss about.""  Pathetic.",0,1
"All of the interviewed retired on fat government pensions after years of drawing high end paychecks to pay for all of their toys.  Prime example of the clowns infesting government agencies, i.e, law enforcement, privatized military, fire services, et. al.  At the same time hating all other government employees, elected officials, liberals, non-christians or non-fundamentalist christians, while continuing to gain wealth by selling books, arms, survival goods, and real estate to those gullible fools subscribing to the sky-is-falling fear propaganda.  Just the most recent escapism started back in the 1960s with the same fools invading the Redoubt areas to move back to the land until they overrun the area and move on as they created the same conditions they were fleeing from.  All of it based on white supremacy, christian racism born and spread from the Old South.  Too much money and too little sense.",0,1
"Did you not read Munoz's letter ? The"" evangelical""was attending church regularly ! That is when she was not busy ignoring or quite possibly facilitating the rape of her baby girls. If that is not enough justification to grant leniency to poor Chessica then you need to keep in mind that she helped out with child care at that same church.Yep, child care overseen by at best someone who had no concern for her own flesh and blood daughters.I hope everyone who had a child that was looked after by that subhuman has ascertained that their child is/was alright, but at the same time I hope that their collective skin crawls when they think of the evil bitch that they left to look after their children. Sorry to sound so nasty and negative but I live in Douglas and I am flabbergasted that Munoz, as our representative, is actually this stupid and oblivious to the hell that these kids have gone through and will go through probably every time they try to sleep. Kathy, retirement beckons.",0,1
"If people who deal and use drugs, urinate in public, and otherwise hassle people don't feel welcome ... if the people defending these animals don't feel welcome ... I celebrate their misery.",0,1
"The topic is politics, something I know one Helluva lot more about than you do.   And I don't drink bourbon; never have.   Now, do the World a favor and go die.",0,1
"Dreamlost, you re actually living in a dream. Blaming the mayor and the police chief and the assembly for these murders is the dumbest thing I have ever heard! I agree it is  a stupid comment! These things happen as a result of poverty, bad parenting, drugs, and criminal thug low lifes that the police havent caught yet. Were you asleep dreaming when mayor Berkowitz put all those extra cops on the street? You must have been in a daze when he and the assembly gave APD the extra money for more police. And you were probably sound asleep when they started the anti-gang task force. Hello, dreamlost? I dont think you have lost any dreams at all! I think you are asleep at the wheel 24-7.",0,1
Special needs children shouldn't be in main stream schools in the first place. What a waste of resources. And they are or will be $500 grand richer. ASD shouldn't be sued. Sue the moron who did it. If your child can't compete and needs assistance. Your responsible not me.,0,1
"The current, appointed, Board of Game is so twisted that it is making Alaska look like a white trash haven.  The USFWS service had no choice but to adopt these new protections.

And guess what?  Alaskans supported these protections- as did the majority of Americans who commented during the extended comment period.

And what is USFWS trying to accomplish in our wildlife refuges? 

""We propose to amend our regulations for National Wildlife Refuges (refuges) in Alaska. This proposed rule clarifies how our existing mandates for the conservation of natural and biological diversity, biological integrity, and environmental health on refuges in Alaska relate to predator control; prohibits several particularly effective methods and means for take of predators; and updates our public participation and closure procedures.""

Not surprising an un-elected BOG member- of this maniacal board- would find these rational protections so objectionable.",0,1
"Talking, hands free included, and texting while driving is STUPID and DANGEROUS. Everytime I'm driving its obvious who the culprits are. Sudden breaking, slowing down and speeding up at will, lingering at or stutter stepping through stop signs and lights, no turn signal, weaving in and out of their lane and etc. All the while yacking away. Unconcious arrogance at its best. 
All accidents, by law, should include phone usage investigation on the spot. Those in inviolation receive stiff penalties. Those caught off guard talking / texting while driving, same thing. I'd like to see the return of unmarked police cars patroling our streets and highways. Case closed.",0,1
"Having grown up and educated in West Virginia, I know white trash dog whistles.  The Donald knows them all.  Obama brought out the racism in my kin too.  Being ""PC"" is considered a four letter word in this backward part of the country, math just ain't a strong suit.  Education is and was shunned while Deer Hunting for Jesus is considered in. 
http://www.theonion.com/article/diehard-trump-voters-confirm-rest-nation-should-st-53585
I've given up.",0,1
